392,84,570,364
390,91,569,371
389,94,568,376
389,96,567,379
388,99,567,384
387,100,566,387
387,103,565,392
390,100,567,392
388,111,564,402
389,115,564,406
391,117,566,410
391,123,567,416
393,117,567,412
394,127,569,421
394,132,570,424
395,133,571,426
394,136,571,430
396,138,573,433
399,143,575,437
400,147,576,440
400,151,576,441
403,151,579,443
405,152,581,446
406,154,582,448
408,156,585,450
409,159,585,454
410,160,587,456
411,163,588,458
411,165,588,460
414,164,591,459
415,167,591,460
415,165,591,460
417,166,592,459
419,166,594,459
418,168,593,462
419,167,593,459
419,167,593,461
421,167,595,459
422,166,596,458
423,166,596,458
423,165,597,457
424,163,598,455
426,163,599,454
426,161,599,453
430,157,603,450
431,157,603,449
431,156,603,447
434,157,606,448
433,154,604,445
435,151,607,442
437,150,609,441
437,146,609,437
439,145,610,435
441,139,612,430
440,138,610,430
443,136,613,428
442,131,612,424
440,131,609,423
445,127,614,420
443,126,612,417
442,122,612,413
440,122,610,412
440,120,608,409
441,116,609,404
441,115,608,404
438,114,607,402
441,111,610,398
441,111,610,397
441,108,610,394
442,109,611,396
442,108,611,394
445,105,614,391
444,106,613,391
447,105,616,389
446,104,614,388
447,105,615,386
448,105,615,384
448,104,615,382
450,103,617,381
452,103,618,380
453,101,617,378
455,101,619,378
457,99,620,376
458,98,619,377
461,99,622,376
462,94,621,372
464,95,621,370
467,98,623,372
466,96,621,370
467,94,621,368
466,95,621,369
465,93,620,366
466,96,619,369
468,96,622,367
465,98,619,370
465,98,618,368
466,99,620,368
467,101,621,369
468,101,621,369
468,100,620,369
469,105,622,370
468,105,620,371
470,104,623,369
468,106,621,371
470,108,624,372
468,110,621,374
470,112,624,374
469,112,622,375
470,113,624,373
468,116,621,375
470,119,623,378
468,118,620,375
468,120,620,376
467,120,620,375
467,119,619,376
466,121,619,376
466,120,618,375
465,119,618,374
466,120,618,375
464,121,617,376
465,122,618,375
467,122,619,375
465,123,617,375
467,123,620,376
468,123,621,375
469,120,622,374
471,121,623,375
472,120,624,373
474,120,626,374
476,121,627,374
478,120,630,372
479,118,630,371
481,117,632,370
483,116,635,368
483,117,634,368
484,116,637,368
483,114,635,367
484,115,636,367
482,112,634,367
481,110,633,367
481,110,632,369
481,112,633,370
481,112,633,371
481,113,632,371
482,114,633,372
481,112,631,371
480,113,630,372
481,112,631,373
480,112,631,373
482,112,633,374
483,113,634,375
484,115,634,377
484,111,633,374
485,112,635,376
486,113,635,376
487,110,636,374
488,113,637,378
489,111,637,377
489,112,637,380
490,108,638,377
488,109,637,379
488,109,637,379
486,107,635,379
483,109,631,381
481,109,630,382
479,109,627,382
477,106,624,380
474,107,621,383
472,105,620,382
471,105,619,382
468,104,616,383
467,104,616,383
466,102,615,383
465,103,615,383
464,103,614,386
462,105,614,387
463,104,615,387
463,112,615,394
459,114,612,396
458,118,611,397
455,112,610,393
454,111,609,395
453,117,608,401
449,115,606,401
449,120,605,406
446,123,603,407
445,118,602,405
445,125,602,412
442,121,600,412
442,119,600,413
442,118,602,416
439,115,600,416
439,125,601,426
435,124,597,426
435,123,600,425
434,125,600,427
433,122,600,427
431,123,598,430
428,121,598,430
427,125,597,435
423,124,595,436
421,127,594,440
418,126,593,441
415,128,590,445
405,134,581,450
410,130,587,447
404,129,581,447
403,129,583,448
402,131,581,450
400,127,581,448
393,123,575,444
396,123,578,446
395,126,578,448
388,122,572,445
393,118,577,442
383,128,568,453
390,111,576,436
391,117,577,443
382,114,568,441
387,114,574,441
388,116,575,443
388,116,576,444
387,115,575,443
385,110,574,438
372,97,561,425
376,99,565,428
377,102,566,431
378,104,568,434
377,103,567,433
375,88,565,419
374,94,565,425
373,94,564,425
373,80,564,411
372,87,563,419
371,73,563,405
370,79,562,412
368,69,560,402
367,64,561,397
367,65,562,399
367,70,563,405
365,59,562,395
365,69,562,405
363,61,561,397
362,57,561,393
367,69,567,405
367,73,568,410
365,61,567,398
362,58,565,395
363,55,566,392
363,56,568,393
365,68,571,405
368,61,575,396
369,69,577,405
364,66,574,401
367,71,577,407
367,65,579,400
367,61,581,395
369,67,583,401
369,68,584,403
367,58,585,392
369,71,587,404
370,71,589,406
367,63,588,397
369,69,590,404
367,67,590,400
365,59,590,392
367,54,592,386
366,55,593,386
364,54,592,385
364,51,592,380
367,52,597,382
365,51,596,380
364,52,596,379
368,52,601,379
374,68,607,395
374,70,608,397
376,70,608,397
376,57,609,386
377,50,609,379
378,63,610,392
379,67,611,396
381,60,613,389
384,58,615,387
384,55,614,386
382,54,611,386
384,61,612,393
385,69,613,402
383,59,610,392
384,63,612,396
381,65,609,398
382,54,608,387
379,51,605,385
358,56,584,390
369,60,595,395
373,60,598,396
351,54,575,390
361,52,585,389
365,52,590,389
367,49,591,386
364,51,588,388
362,45,586,382
361,47,585,384
358,46,582,383
358,43,582,381
360,42,584,380
362,41,586,379
363,39,587,377
341,37,565,376
351,36,575,375
354,38,578,377
353,30,577,369
354,31,578,370
357,30,580,369
358,29,581,368
357,27,580,366
339,46,563,385
350,33,573,372
356,29,579,369
363,31,586,371
368,30,591,371
371,28,593,368
374,27,596,369
375,31,597,372
381,31,602,373
382,32,603,374
382,35,603,377
384,33,604,375
384,35,603,378
389,35,608,379
369,56,589,398
382,43,601,385
390,43,609,385
372,65,592,407
382,50,601,392
368,74,588,414
380,52,600,393
393,53,613,395
402,49,621,391
375,96,596,435
383,70,603,410
396,62,615,402
401,70,620,410
410,61,627,402
392,59,610,400
404,57,621,398
411,70,627,412
423,70,638,412
427,64,642,407
427,64,641,407
406,62,619,406
420,57,632,401
397,65,609,410
414,49,625,394
428,41,639,386
409,63,619,408
424,56,633,402
431,67,640,413
438,53,647,399
437,55,646,401
427,46,635,392
428,39,637,384
427,35,636,380
430,30,639,374
436,28,646,371
439,28,650,369
445,1,657,340
438,30,652,368
438,30,654,365
440,28,657,361
403,63,622,394
401,63,621,392
401,67,621,395
404,66,625,392
405,63,627,388
394,78,617,401
385,94,609,416
410,76,634,397
450,37,672,359
449,38,671,361
436,52,657,376
430,65,649,388
428,66,646,388
443,46,660,369
429,68,645,393
426,71,641,394
447,54,660,378
450,51,662,375
453,50,663,375
457,65,666,390
449,52,653,379
460,61,663,390
463,59,665,387
454,65,655,394
464,57,663,386
462,56,661,386
456,46,653,376
464,62,661,392
464,71,661,400
464,65,660,395
467,65,662,394
469,77,663,406
467,71,660,400
466,71,659,400
468,75,661,405
469,75,661,405
468,77,660,408
470,76,661,407
469,76,660,407
469,76,658,407
468,76,656,407
469,76,657,407
471,78,658,409
471,78,658,410
472,79,659,410
473,80,659,411
475,80,660,411
477,81,661,411
477,81,660,410
479,81,662,410
483,81,665,410
489,89,671,418
486,88,668,417
486,87,667,415
478,81,659,408
483,94,664,421
485,86,665,412
480,87,660,413
485,93,665,419
485,86,666,412
479,88,659,414
486,90,666,416
483,81,663,406
485,87,665,412
483,86,664,411
485,85,666,411
482,82,663,408
484,87,666,413
481,83,663,411
479,91,661,420
481,95,662,424
474,93,656,422
476,99,658,428
476,108,658,438
466,91,647,421
473,99,653,430
469,97,649,430
474,103,652,438
468,102,647,438
472,118,651,456
467,113,646,451
468,111,647,450
467,110,645,449
466,114,642,452
474,118,649,457
470,115,646,456
477,131,653,473
472,124,647,467
478,140,653,484
474,134,649,478
482,147,657,493
477,137,652,483
483,152,658,500
478,142,653,489
485,159,661,508
479,150,655,498
487,159,665,509
484,147,660,496
492,161,670,510
485,149,663,498
493,158,671,507
486,147,664,496
495,162,674,511
486,148,665,497
495,163,675,513
487,148,667,498
484,141,663,489
496,158,675,507
489,151,669,498
484,146,663,491
497,158,677,505
488,147,668,493
484,140,662,486
498,172,678,519
485,132,665,479
501,167,682,515
483,129,664,477
500,166,682,514
489,148,672,496
502,158,686,508
483,123,667,476
496,147,681,500
486,129,671,483
498,161,686,515
480,126,668,481
493,159,684,515
493,161,686,519
480,142,675,502
469,110,663,474
481,152,677,519
466,114,663,484
475,141,675,511
463,123,665,497
470,141,675,516
459,126,666,504
469,146,678,525
456,134,667,515
462,136,675,518
445,116,660,500
441,119,656,504
437,117,652,502
453,142,670,527
442,114,659,500
458,138,676,525
464,166,683,552
464,156,684,541
445,127,667,513
458,155,684,540
462,155,691,538
462,156,692,539
460,157,700,537
455,166,704,544
450,162,706,539
452,171,710,546
447,167,711,541
444,182,716,552
433,176,715,542
428,173,714,540
424,183,717,547
416,167,718,535
399,153,710,526
410,167,724,542
408,174,724,545
394,159,713,535
403,172,724,547
405,176,728,547
403,179,726,549
399,184,725,551
398,184,727,547
396,186,727,548
399,186,732,547
395,185,732,545
393,185,733,544
377,166,721,533
386,172,732,542
386,178,737,548
385,178,741,548
379,180,740,544
373,185,742,547
368,189,743,547
365,192,749,546
343,183,730,538
355,180,745,535
355,187,750,544
360,187,757,543
336,180,735,537
317,172,718,531
334,179,738,540
316,173,721,537
331,179,739,543
308,175,719,541
314,174,726,541
327,181,742,547
298,175,716,540
281,152,698,531
288,152,711,536
284,141,714,535
284,140,727,542
283,132,738,541
275,129,737,543
270,127,736,545
267,127,744,549
260,123,748,548
266,142,769,555
259,127,767,544
249,126,757,549
249,127,767,553
259,123,790,546
241,142,787,554
253,130,800,546
239,141,793,549
244,135,796,546
230,145,786,548
241,141,788,547
242,138,786,551
260,143,802,554
261,144,803,553
264,143,803,551
272,144,797,549
278,147,797,550
282,150,785,551
295,155,780,552
312,158,785,548
317,161,785,549
323,159,781,546
334,182,789,560
346,171,790,548
362,185,805,550
370,178,799,547
380,195,797,555
390,183,791,546
403,190,791,550
420,194,800,549
433,198,803,547
443,199,805,545
449,203,803,546
454,202,802,543
437,193,765,538
449,193,769,541
447,191,754,544
458,186,759,543
465,182,760,541
468,183,755,540
472,183,754,542
474,172,746,537
477,171,742,538
482,169,741,538
488,169,741,540
493,161,741,535
489,160,731,536
487,160,727,537
501,152,735,531
494,158,723,540
504,155,731,540
496,156,721,544
507,148,729,539
513,146,734,539
507,147,726,543
520,140,738,539
512,139,730,542
525,138,739,545
517,136,732,546
530,132,746,542
524,133,740,544
518,134,735,546
536,131,753,543
525,134,741,547
538,119,754,532
528,123,743,537
535,117,750,530
527,119,742,533
520,122,735,535
532,120,747,533
516,133,731,546
530,122,745,535
511,131,726,545
525,124,739,537
518,123,733,536
517,119,732,532
514,120,729,533
510,119,726,532
512,119,727,532
510,119,725,532
509,121,725,534
509,116,725,529
507,113,723,526
490,106,706,519
499,125,716,537
504,115,721,527
485,99,703,512
496,95,714,506
499,89,717,500
498,83,717,493
501,74,720,484
501,65,720,475
504,53,723,463
507,48,726,457
511,43,729,452
514,38,733,447
527,32,747,440
534,29,753,437
542,26,761,433
546,22,765,428
552,18,771,424
558,12,778,418
562,6,783,411
567,5,787,410
570,5,790,408
573,2,794,405
578,0,799,402
580,-3,801,398
583,-6,804,394
585,-8,806,391
590,-10,811,389
595,-12,816,386
599,-17,821,381
603,-18,825,380
605,-20,827,377
607,-22,829,374
607,-23,829,373
606,-22,828,373
606,-23,828,372
607,-24,829,370
606,-23,829,370
608,-22,831,371
611,-23,834,369
612,-21,835,370
613,-22,836,369
614,-20,837,370
617,-20,841,370
620,-17,843,372
621,-18,844,371
623,-17,847,372
625,-14,848,373
623,-13,847,374
624,-11,848,376
624,-12,848,375
624,-15,848,372
627,-16,851,371
629,-15,853,371
627,-14,852,372
627,-13,851,372
627,-14,851,371
628,-13,853,372
627,-14,851,371
626,-16,850,369
624,-16,848,369
624,-18,848,367
621,-17,845,368
620,-16,844,369
616,-15,841,369
614,-17,838,367
613,-17,837,367
612,-18,836,365
612,-19,837,364
612,-19,837,364
611,-20,836,363
611,-21,835,363
612,-22,836,361
611,-24,835,359
608,-27,833,357
608,-29,832,355
608,-30,832,353
608,-33,833,350
608,-37,832,346
608,-39,833,344
610,-42,834,341
608,-45,832,338
607,-49,831,334
608,-53,832,329
609,-54,834,328
611,-55,835,326
612,-58,837,324
613,-61,838,320
613,-62,838,320
615,-63,839,318
614,-66,839,315
615,-69,840,312
617,-70,842,311
618,-75,843,306
619,-78,844,303
620,-82,845,298
622,-84,847,296
619,-87,844,294
618,-88,843,292
618,-88,843,292
615,-91,840,290
614,-91,839,289
617,-92,842,288
616,-94,841,286
616,-96,841,284
617,-97,842,283
618,-96,843,284
618,-99,843,281
621,-98,846,282
625,-97,850,283
627,-97,852,283
628,-96,854,284
631,-95,856,285
636,-91,861,288
639,-89,865,290
640,-90,866,290
645,-87,870,293
654,-81,880,298
668,-76,895,302
684,-70,911,308
696,-64,923,314
700,-63,927,314
696,-62,923,316
704,-63,932,314
706,-68,934,310
707,-72,935,306
700,-73,928,304
698,-72,927,306
696,-69,925,308
694,-67,922,310
694,-65,922,313
698,-69,926,308
704,-74,933,303
710,-76,938,301
712,-78,940,299
718,-81,947,295
726,-82,955,295
738,-83,967,293
750,-86,979,290
764,-92,993,284
774,-100,1003,277
785,-104,1014,272
792,-108,1021,268
818,-104,1047,272
834,-100,1064,276
845,-92,1075,283
848,-87,1078,289
846,-87,1076,289
837,-92,1067,284
846,-93,1076,283
847,-94,1077,282
851,-89,1081,286
852,-90,1083,285
854,-90,1084,285
854,-92,1085,283
851,-97,1082,277
859,-98,1090,276
869,-96,1100,278
869,-98,1100,276
876,-99,1107,275
872,-98,1103,276
869,-101,1100,273
876,-106,1107,269
882,-106,1113,268
880,-111,1111,263
885,-110,1116,264
890,-113,1122,261
893,-111,1125,263
892,-115,1124,259
891,-116,1123,258
883,-116,1115,257
884,-116,1116,257
873,-117,1105,256
875,-119,1107,255
872,-119,1104,254
873,-121,1106,252
877,-121,1109,252
880,-121,1112,252
885,-123,1117,250
884,-124,1117,249
883,-123,1116,250
890,-121,1122,252
889,-120,1122,253
887,-122,1120,251
884,-124,1116,249
881,-124,1114,249
879,-125,1111,248
886,-125,1118,248
891,-123,1124,250
887,-123,1120,250
889,-120,1122,253
895,-117,1128,256
907,-112,1140,261
888,-111,1121,262
896,-108,1129,264
894,-109,1127,263
889,-110,1122,262
890,-111,1123,262
896,-110,1129,262
897,-111,1130,261
910,-107,1143,266
903,-107,1136,266
902,-107,1136,265
894,-109,1127,263
920,-101,1153,271
910,-99,1144,274
903,-97,1136,276
908,-98,1141,274
906,-102,1140,270
910,-104,1144,268
917,-103,1150,269
917,-104,1150,268
898,-114,1132,258
912,-109,1146,263
927,-106,1161,266
937,-106,1171,266
949,-101,1183,270
956,-104,1190,268
966,-107,1200,265
977,-108,1212,263
980,-107,1214,265
980,-109,1215,263
982,-107,1216,265
989,-110,1224,262
1000,-110,1235,262
1010,-111,1245,261
1024,-111,1259,260
1037,-114,1272,257
1062,-116,1296,256
1081,-119,1316,253
1102,-119,1337,252
1126,-93,1360,278
1153,-41,1388,330
1162,33,1397,405
1162,99,1397,471
1162,165,1397,537
1162,251,1397,624
1132,235,1366,607
1162,353,1397,726
1121,353,1356,726
1024,347,1259,720
1111,353,1345,726
1083,353,1318,726
1065,353,1300,726
1052,353,1287,726
1042,353,1277,726
1033,353,1268,726
1025,353,1260,726
1018,353,1252,726
1009,353,1244,726
1001,353,1236,726
993,353,1228,726
1074,353,1309,726
1056,353,1291,726
1043,353,1278,726
1036,353,1271,726
1029,353,1264,726
1024,353,1259,726
1017,353,1252,726
1013,353,1248,726
1012,353,1247,726
1010,353,1245,726
1006,353,1241,726
1004,353,1239,726
1000,353,1235,726
1082,353,1317,726
1064,353,1299,726
1052,353,1287,726
1043,353,1278,726
1034,353,1269,726
1027,353,1262,726
1024,353,1259,726
1022,353,1257,726
1019,353,1254,726
1019,353,1254,726
1018,353,1254,726
1017,353,1252,726
1016,353,1251,726
1016,353,1251,726
1016,353,1251,726
1103,353,1338,726
1080,353,1315,726
1064,353,1299,726
1054,353,1290,726
1047,353,1282,726
1043,353,1278,726
1040,353,1275,726
1128,353,1363,726
1097,353,1332,726
1074,353,1310,726
1062,353,1297,726
1053,353,1288,726
1148,353,1383,726
1104,353,1339,726
1082,353,1317,726
1068,353,1303,726
1057,353,1292,726
1051,353,1286,726
1048,353,1283,726
1044,353,1280,726
1042,353,1277,726
1038,353,1273,726
1037,353,1272,726
1038,353,1273,726
1122,353,1357,726
1093,353,1328,726
1162,353,1397,726
1114,353,1349,726
1085,353,1321,726
1072,353,1308,726
1060,353,1295,726
1053,353,1289,726
1146,353,1382,726
1102,353,1337,726
1082,353,1317,726
1067,353,1303,726
1058,353,1294,726
1054,353,1289,726
1050,353,1286,726
1048,353,1284,726
1046,353,1281,726
1045,353,1280,726
1044,353,1279,726
1041,353,1277,726
1039,353,1275,726
1034,353,1270,726
1031,353,1267,726
1030,353,1266,726
1028,353,1263,726
1027,353,1263,726
1027,353,1262,726
1026,353,1262,726
1026,353,1261,726
1025,353,1260,726
1024,353,1259,726
1022,353,1257,726
1018,353,1253,726
1106,353,1342,726
1076,353,1311,726
1055,353,1291,726
1043,353,1279,726
1034,353,1269,726
1027,353,1263,726
1023,353,1258,726
1017,353,1253,726
1013,353,1248,726
1008,353,1244,726
1004,353,1239,726
999,353,1235,726
1081,353,1317,726
1060,353,1296,726
1043,353,1278,726
1032,353,1268,726
1024,353,1259,726
1019,353,1255,726
1014,353,1250,726
1010,354,1245,725
1093,353,1329,726
1066,353,1302,726
1048,354,1284,725
1037,354,1273,725
1029,354,1265,725
1021,354,1257,725
1014,354,1250,725
1009,354,1245,725
1087,354,1323,725
1063,354,1299,725
1048,354,1284,725
1039,354,1275,725
1029,354,1266,725
1025,354,1261,725
1021,354,1257,725
1108,354,1344,725
1076,354,1312,725
1054,354,1290,725
1041,354,1277,725
1032,354,1268,725
1026,354,1262,725
1022,354,1258,725
1108,354,1344,725
1076,354,1312,725
1054,354,1290,725
1041,354,1277,725
1133,354,1369,725
1091,354,1327,725
1065,354,1302,725
1048,354,1284,725
1036,354,1272,725
1028,354,1264,725
1123,354,1359,725
1085,354,1321,725
1060,354,1296,725
1041,354,1277,725
1027,354,1263,725
1120,354,1356,725
1079,354,1316,725
1052,354,1288,725
1037,354,1273,725
1024,354,1260,725
1113,354,1349,725
1075,354,1311,725
1049,354,1285,725
1033,354,1270,725
1123,354,1360,725
1081,354,1317,725
1055,354,1291,725
1038,354,1274,725
1129,354,1365,725
1084,354,1320,725
1059,354,1296,725
1040,354,1277,725
1027,354,1264,725
1119,354,1355,725
1078,354,1314,725
1052,354,1288,725
1037,354,1273,725
1129,354,1365,725
1085,354,1321,725
1059,354,1295,725
1038,354,1275,725
1025,354,1262,725
1014,354,1250,725
1102,354,1338,725
1069,354,1306,725
1046,354,1282,725
1033,354,1269,725
1021,354,1258,725
1109,353,1346,726
1072,354,1309,725
1047,354,1284,725
1031,354,1268,725
1017,354,1254,725
1102,353,1339,726
1069,353,1306,726
1046,354,1283,725
1033,354,1269,725
1020,354,1257,725
1103,353,1340,726
1072,353,1309,726
1048,353,1285,726
1031,353,1268,726
1125,353,1361,726
1083,353,1320,726
1058,353,1294,726
1038,353,1275,726
1022,353,1259,726
1109,353,1346,726
1072,353,1309,726
1046,353,1283,726
1031,353,1268,726
1018,353,1255,726
1104,353,1341,726
1070,353,1307,726
1046,353,1283,726
1031,353,1268,726
1018,353,1255,726
1103,353,1340,726
1070,353,1307,726
1045,353,1282,726
1033,353,1270,726
1020,353,1257,726
1106,353,1343,726
1069,353,1306,726
1045,353,1282,726
1030,353,1267,726
1018,353,1255,726
1104,353,1341,726
1071,353,1308,726
1046,353,1283,726
1033,353,1270,726
1021,353,1259,726
1112,353,1349,726
